"","X1","X2"
"1697",77,2435
"1698",77,2463
"1699",77,4027
"1700",77,4037
"1701",77,6612
"1702",77,6623
"1703",77,6626
"1704",77,6629
"1705",77,6631
"1706",77,6633
"1707",77,6635
"1708",77,6639
"1709",77,6661
"1710",77,6666
"1711",77,6668
"1712",77,6671
"1713",77,6678
"1714",77,6680
"1715",77,6682
"1716",77,6683
"1717",77,6686
"1718",77,6690
"1719",77,6692
"1720",77,6694
"1721",77,6703
"1722",77,6704
"1723",77,6710
"1724",77,6717
"1725",77,6723
"1726",77,6725
"1727",78,1150
"1728",78,1913
"1729",78,2220
"1730",78,2226
"1731",78,2307
"1732",78,4027
"1733",78,5874
"1734",78,5968
"1735",78,5970
"1736",78,6743
"1737",78,6746
"1738",78,6753
"1739",78,6754
"1740",78,6755
"1741",78,6757
"1742",78,6758
"1743",78,6762
"1744",78,6765
"1745",78,6772
"1746",78,6773
"1747",78,6777
"1748",78,6778
"1749",78,6779
"1750",78,6782
"1751",78,6788
"1752",78,6792
"1753",78,6795
"1754",78,6801
"1755",78,6802
"1756",78,6803
"1757",78,6804
"1758",78,6809
"1759",78,6817
"1760",78,6829
"1761",78,6839
"1762",78,6846
"1763",78,6867
"1764",78,6868
"1765",78,6871
"1766",78,6873
"1767",78,6880
"1768",78,6881
"1769",78,6885
"1770",78,6895
"1771",78,6896
"1772",78,6897
"1773",78,6902
"1774",78,6904
"1775",78,78
"1776",78,79
"1777",78,964
"1778",79,6912
"1779",79,6914
"1780",79,6915
"1781",79,6918
"1782",79,6922
"1783",79,6923
"1784",79,6928
"1785",79,6929
"1786",79,6930
"1787",79,6937
"1788",81,2969
"1789",81,3559
"1790",81,6959
"1791",81,6964
"1792",81,6967
"1793",81,6969
"1794",81,6970
"1795",81,6971
"1796",81,6977
"1797",81,6985
"1798",81,6990
"1799",81,6997
"1800",81,7008
"1801",81,7021
"1802",81,7022
"1803",81,7025
"1804",81,7029
"1805",81,7037
"1806",81,7042
"1807",81,7046
"1808",81,7053
"1809",81,7054
"1810",81,7055
"1811",81,7063
"1812",81,7064
"1813",81,7068
"1814",81,7075
"1815",81,7076
"1816",81,7077
"1817",81,7078
"1818",81,7080
"1819",81,7085
"1820",81,7086
"1821",81,7089
"1822",81,7092
"1823",81,7096
"1824",81,7100
"1825",81,7104
"1826",81,7108
"1827",81,7113
"1828",81,7116
"1829",81,7124
"1830",81,7125
"1831",81,7132
"1832",81,7135
"1833",81,7136
"1834",81,7140
"1835",81,7142
"1836",81,7146
"1837",81,7148
"1838",81,7153
"1839",81,7162
"1840",81,7164
"1841",81,7170
"1842",81,7174
"1843",81,7179
"1844",81,7181
"1845",81,7183
"1846",81,7184
"1847",81,7187
"1848",81,7188
"1849",81,7189
"1850",81,7191
"1851",81,7194
"1852",81,7195
"1853",81,7196
"1854",85,113
"1855",85,1714
"1856",85,1859
"1857",85,2337
"1858",85,2426
"1859",85,3201
"1860",85,3709
"1861",85,3731
"1862",85,3855
"1863",85,3857
"1864",85,3862
"1865",85,3916
"1866",85,498
"1867",85,5150
"1868",85,6911
"1869",85,6912
"1870",85,7223
"1871",85,7228
"1872",85,7232
"1873",85,7239
"1874",85,7243
"1875",85,7245
"1876",85,7249
"1877",85,7251
"1878",85,7258
"1879",85,7262
"1880",85,7278
"1881",85,7288
"1882",85,7289
"1883",85,7292
"1884",85,7296
"1885",85,7297
"1886",85,7299
"1887",85,7311
"1888",85,7319
"1889",85,7323
"1890",85,7324
"1891",85,7325
"1892",85,7328
"1893",85,7329
"1894",85,7331
"1895",85,7335
"1896",85,7341
"1897",85,7345
"1898",85,7353
"1899",85,7355
"1900",85,7360
"1901",85,7364
"1902",85,7372
"1903",85,7402
"1904",85,7404
"1905",85,7411
"1906",85,7414
"1907",85,7428
"1908",85,7430
"1909",85,7437
"1910",85,7441
"1911",85,7443
"1912",85,7445
"1913",85,7455
"1914",85,7459
"1915",85,7476
"1916",85,7477
"1917",85,7480
"1918",85,7481
"1919",85,7482
"1920",85,7485
"1921",85,7487
"1922",85,7490
"1923",85,7492
"1924",85,7496
"1925",85,7498
"1926",85,7503
"1927",85,7504
"1928",85,7507
"1929",85,7508
"1930",85,7509
"1931",85,7521
"1932",85,7524
"1933",85,7527
"1934",85,7529
"1935",85,7534
"1936",85,7537
"1937",85,7540
"1938",85,7544
"1939",85,7548
"1940",85,7553
"1941",85,7554
"1942",85,7557
"1943",85,7569
"1944",85,7577
"1945",85,7578
"1946",85,7584
"1947",85,7597
"1948",85,7608
"1949",85,7609
"1950",85,858
"1951",86,7620
"1952",86,965
"1953",87,1002
"1954",87,1109
"1955",87,296
"1956",87,3012
"1957",87,3034
"1958",87,4071
"1959",87,4587
"1960",87,487
"1961",87,545
"1962",87,734
"1963",87,7627
"1964",87,7629
"1965",87,7631
"1966",87,7632
"1967",87,7633
"1968",87,7635
"1969",87,7637
"1970",87,7639
"1971",87,7646
"1972",87,7648
"1973",87,7652
"1974",87,7655
"1975",87,7657
"1976",87,7658
"1977",87,7664
"1978",87,7671
"1979",87,7678
"1980",87,7680
"1981",87,7685
"1982",87,7688
"1983",87,7700
"1984",87,7702
"1985",87,7704
"1986",87,7705
"1987",87,7714
"1988",87,7722
"1989",87,7728
"1990",87,7730
"1991",87,7735
"1992",87,7741
"1993",87,7743
"1994",87,7759
"1995",87,7760
"1996",87,7761
"1997",87,7762
"1998",87,7765
"1999",87,7766
"2000",87,7767
"2001",87,7768
"2002",87,7773
"2003",87,7776
"2004",87,7777
"2005",87,7780
"2006",87,7782
"2007",87,7785
"2008",87,7789
"2009",87,7790
"2010",87,7797
"2011",87,7798
"2012",87,7799
"2013",87,7805
"2014",87,7808
"2015",87,7814
"2016",89,7833
"2017",89,7847
"2018",89,7851
"2019",91,3916
"2020",91,4031
"2021",91,5944
"2022",91,7871
"2023",91,7875
"2024",91,7876
"2025",91,7877
"2026",91,7882
"2027",91,7885
"2028",91,7892
"2029",91,7893
"2030",91,7894
"2031",91,7897
"2032",91,7900
"2033",91,7906
"2034",91,7908
"2035",91,7909
"2036",91,7922
"2037",91,7927
"2038",91,7929
"2039",91,7933
"2040",91,7941
"2041",91,7944
"2042",91,7949
"2043",91,7951
"2044",91,7954
"2045",91,7956
"2046",91,7965
"2047",91,7966
"2048",91,7967
"2049",91,7969
"2050",91,7973
"2051",91,7978
"2052",91,7982
"2053",91,7984
"2054",91,7987
"2055",91,7993
"2056",91,8001
"2057",91,8005
"2058",91,8008
"2059",91,8011
"2060",91,8014
"2061",91,8016
"2062",91,8027
"2063",91,8029
"2064",91,8035
"2065",91,8042
"2066",91,8046
"2067",91,8047
"2068",91,8050
"2069",91,8057
"2070",91,8066
"2071",91,8075
"2072",91,8076
"2073",91,8078
"2074",91,8080
"2075",91,8081
"2076",91,8082
"2077",91,8086
"2078",91,8087
"2079",92,8092
"2080",92,8098
"2081",92,8103
"2082",93,8111
"2083",93,8122
"2084",93,8123
"2085",93,8131
"2086",93,8137
"2087",94,1070
"2088",94,1740
"2089",94,1859
"2090",94,2962
"2091",94,3451
"2092",94,4275
"2093",94,480
"2094",94,487
"2095",94,5275
"2096",94,528
"2097",94,5433
"2098",94,572
"2099",94,5750
"2100",94,7373
"2101",94,7540
"2102",94,8151
"2103",94,8152
"2104",94,8153
"2105",94,8165
"2106",94,8170
"2107",94,8171
"2108",94,8174
"2109",94,8181
"2110",94,8183
"2111",94,8184
"2112",94,8185
"2113",94,8188
"2114",94,8193
"2115",94,8196
"2116",94,8200
"2117",94,8206
"2118",94,8212
"2119",94,8214
"2120",94,8215
"2121",94,8218
"2122",94,8219
"2123",94,8233
"2124",94,8237
"2125",94,8240
"2126",94,8241
"2127",94,8246
"2128",94,8247
"2129",94,8251
"2130",94,8256
"2131",94,8263
"2132",94,8265
"2133",94,8266
"2134",94,8267
"2135",94,8277
"2136",94,8279
"2137",94,8282
"2138",94,8286
"2139",94,8291
"2140",94,8299
"2141",94,8301
"2142",94,8310
"2143",94,8315
"2144",94,8319
"2145",94,8322
"2146",94,8328
"2147",94,8330
"2148",94,8334
"2149",94,8339
"2150",94,8348
"2151",94,8351
"2152",94,8353
"2153",94,8354
"2154",94,8359
"2155",94,8361
"2156",94,8383
"2157",94,8389
"2158",94,8395
"2159",94,8396
"2160",94,8399
"2161",94,8411
"2162",94,8412
"2163",94,8416
"2164",94,8417
"2165",94,8418
"2166",94,8422
"2167",94,8423
"2168",94,8424
"2169",94,8426
"2170",94,8428
"2171",94,8430
"2172",94,8432
"2173",94,8433
"2174",94,8434
"2175",94,8439
"2176",94,8441
"2177",94,8443
"2178",94,8449
"2179",94,8450
"2180",94,8453
"2181",94,8454
"2182",94,8457
"2183",94,8458
"2184",94,8462
"2185",94,8464
"2186",94,8468
"2187",94,8470
"2188",94,8471
"2189",94,8474
"2190",94,8475
"2191",94,8484
"2192",94,8498
"2193",94,8500
"2194",94,8501
"2195",94,8510
"2196",94,8511
"2197",94,8513
"2198",94,8517
"2199",94,8518
"2200",94,8521
"2201",94,8532
"2202",94,8533
"2203",94,8536
"2204",94,8540
"2205",94,8542
"2206",94,8543
"2207",94,8545
"2208",94,8546
"2209",94,8547
"2210",94,8553
"2211",94,8554
"2212",94,8565
"2213",96,283
"2214",96,2922
"2215",96,3457
"2216",96,361
"2217",96,4230
"2218",96,4302
"2219",96,4367
"2220",96,5927
"2221",96,8581
"2222",96,8588
"2223",96,8594
"2224",96,8597
"2225",96,8603
"2226",96,8605
"2227",96,8611
"2228",96,8615
"2229",96,8620
"2230",96,8623
"2231",96,8624
"2232",96,8625
"2233",96,8628
"2234",96,8633
"2235",96,8643
"2236",96,8644
"2237",96,8648
"2238",96,8649
"2239",96,8655
"2240",96,8656
"2241",96,8657
"2242",96,8658
"2243",96,8663
"2244",96,8666
"2245",96,8667
"2246",96,8669
"2247",96,8670
"2248",96,8675
"2249",96,8678
"2250",96,8680
"2251",96,8694
"2252",96,8701
"2253",96,8711
"2254",96,8716
"2255",96,8722
"2256",96,8724
"2257",96,8726
"2258",96,8733
"2259",96,8748
"2260",96,8750
"2261",96,8757
"2262",96,8762
"2263",96,8765
"2264",96,8766
"2265",96,8774
"2266",96,8775
"2267",96,8783
"2268",96,8786
"2269",96,8789
"2270",96,8793
"2271",96,8799
"2272",96,8812
"2273",96,8813
"2274",99,2092
"2275",99,3659
"2276",99,7354
"2277",99,7522
"2278",99,7552
"2279",99,8839
"2280",99,8851
"2281",99,8857
"2282",99,8865
"2283",99,8867
"2284",99,8871
"2285",99,8872
"2286",99,8873
"2287",99,8874
"2288",99,8875
"2289",99,8883
"2290",99,8886
"2291",99,8892
"2292",99,8905
"2293",99,8912
"2294",99,8916
"2295",99,8920
"2296",99,8922
"2297",99,8929
"2298",99,8937
"2299",99,8954
"2300",99,8955
"2301",99,8956
"2302",99,8960
"2303",99,8961
"2304",99,8964
"2305",99,8967
"2306",99,8968
"2307",99,8969
"2308",99,8970
"2309",99,8973
"2310",99,8977
"2311",99,8978
"2312",99,8979
"2313",99,8985
"2314",99,8986
"2315",99,8989
"2316",99,8990
"2317",99,8996
"2318",99,8997
"2319",99,8998
"2320",99,9000
"2321",99,9005
"2322",99,9007
"2323",102,3309
"2324",102,5148
"2325",102,5150
"2326",102,5219
"2327",102,7315
"2328",102,7328
"2329",102,7330
"2330",102,7351
"2331",102,7355
"2332",102,7383
"2333",102,7406
"2334",102,7407
"2335",102,7459
"2336",102,7498
"2337",102,7537
"2338",102,9019
"2339",102,9022
"2340",102,9023
"2341",102,9025
"2342",102,9027
"2343",102,9031
"2344",102,9039
"2345",102,9040
"2346",102,9043
"2347",102,9047
"2348",102,9049
"2349",102,9059
"2350",102,9063
"2351",102,9067
"2352",102,9069
"2353",102,9074
"2354",102,9075
"2355",102,9080
"2356",102,9083
"2357",102,9084
"2358",102,9087
"2359",102,9089
"2360",102,9091
"2361",102,9093
"2362",102,9096
"2363",102,9098
"2364",102,9100
"2365",102,9103
"2366",102,9111
"2367",102,9118
"2368",102,9122
"2369",102,9125
"2370",102,9127
"2371",102,9129
"2372",102,9130
"2373",102,9144
"2374",102,9146
"2375",102,9151
"2376",102,9153
"2377",102,9159
"2378",102,9166
"2379",102,9171
"2380",102,9172
"2381",102,9173
"2382",102,9178
"2383",102,9181
"2384",102,9190
"2385",102,9194
"2386",102,9195
"2387",102,9204
"2388",102,9206
"2389",102,9207
"2390",102,9217
"2391",102,9219
"2392",102,9221
"2393",103,130
"2394",103,1748
"2395",103,2351
"2396",103,2408
"2397",103,2576
"2398",103,2716
"2399",103,2858
"2400",103,3879
"2401",103,3904
"2402",103,5963
"2403",103,660
"2404",103,7355
"2405",103,7413
"2406",103,7441
"2407",103,7592
"2408",103,9222
"2409",103,9232
"2410",103,9235
"2411",103,9236
"2412",103,9237
"2413",103,9238
"2414",103,9250
"2415",103,9251
"2416",103,9252
"2417",103,9253
"2418",103,9254
"2419",103,9257
"2420",103,9262
"2421",103,9266
"2422",103,9267
"2423",103,9279
"2424",103,9281
"2425",103,9284
"2426",103,9290
"2427",103,9292
"2428",103,9293
"2429",103,9298
"2430",103,9300
"2431",103,9302
"2432",103,9305
"2433",103,9306
"2434",103,9313
"2435",103,9314
"2436",103,9319
"2437",103,9335
"2438",103,9340
"2439",103,9348
"2440",103,9349
"2441",103,9356
"2442",103,9361
"2443",103,9370
"2444",103,9383
"2445",103,9384
"2446",103,9386
"2447",103,9387
"2448",103,9388
"2449",103,9393
"2450",103,9394
"2451",103,9407
"2452",103,9408
"2453",103,970
"2454",103,978
"2455",105,6114
"2456",105,9421
"2457",105,9426
"2458",105,9428
"2459",105,9429
"2460",105,9436
"2461",105,9438
"2462",105,9443
"2463",105,9445
"2464",105,9446
"2465",107,7688
"2466",107,9464
"2467",107,9477
"2468",108,2288
"2469",108,2396
"2470",108,9480
"2471",108,9481
"2472",108,9482
"2473",108,9484
"2474",108,9491
"2475",108,9500
"2476",108,9509
"2477",108,9512
"2478",109,824
"2479",109,9516
"2480",109,9524
"2481",109,9534
"2482",109,9535
"2483",109,9540
"2484",109,9542
"2485",109,9547
"2486",109,9548
"2487",109,9564
"2488",109,9576
"2489",109,9577
"2490",109,9578
"2491",109,9579
"2492",109,9581
"2493",109,9587
"2494",110,2705
"2495",110,9592
"2496",110,9600
"2497",110,9604
"2498",110,9605
"2499",110,9606
"2500",110,9612
"2501",110,9614
"2502",110,9617
"2503",110,9619
"2504",110,9620
"2505",110,9625
"2506",110,9631
"2507",111,579
"2508",111,9636
"2509",111,9641
"2510",111,9643
"2511",111,9644
"2512",111,9645
"2513",111,9646
"2514",111,9649
"2515",111,9657
"2516",111,9658
"2517",111,9660
"2518",111,9663
"2519",111,9668
"2520",111,9675
"2521",111,9677
"2522",111,9679
"2523",111,9690
"2524",111,9694
"2525",111,9695
"2526",112,5950
"2527",112,5961
"2528",112,6757
"2529",112,9607
"2530",112,9707
"2531",112,9711
"2532",112,9713
"2533",112,9715
"2534",112,9723
"2535",112,9728
"2536",112,9734
"2537",112,9736
"2538",114,2294
"2539",114,3601
"2540",114,3625
"2541",114,389
"2542",114,9742
"2543",114,9754
"2544",115,10002
"2545",115,10005
"2546",115,10008
"2547",115,10009
"2548",115,10011
"2549",115,10016
"2550",115,10020
"2551",115,10025
"2552",115,10027
"2553",115,10029
"2554",115,10041
"2555",115,10045
"2556",115,10047
"2557",115,10051
"2558",115,10055
"2559",115,10060
"2560",115,10064
"2561",115,10065
"2562",115,10068
"2563",115,10070
"2564",115,10072
"2565",115,10073
"2566",115,10075
"2567",115,10078
"2568",115,10079
"2569",115,10084
"2570",115,10087
"2571",115,10096
"2572",115,10097
"2573",115,10100
"2574",115,10103
"2575",115,10107
"2576",115,10109
"2577",115,10110
"2578",115,10112
"2579",115,10119
"2580",115,10120
"2581",115,10123
"2582",115,10124
"2583",115,10126
"2584",115,10127
"2585",115,10128
"2586",115,10130
"2587",115,10132
"2588",115,10139
"2589",115,10140
"2590",115,10141
"2591",115,10157
"2592",115,10160
"2593",115,10161
"2594",115,10164
"2595",115,10166
"2596",115,10168
"2597",115,10170
"2598",115,10177
"2599",115,10187
"2600",115,10196
"2601",115,10198
"2602",115,10200
"2603",115,10202
"2604",115,10203
"2605",115,10208
"2606",115,1744
"2607",115,9760
"2608",115,9763
"2609",115,9764
"2610",115,9773
"2611",115,9781
"2612",115,9782
"2613",115,9784
"2614",115,9793
"2615",115,9799
"2616",115,9801
"2617",115,9806
"2618",115,9809
"2619",115,9812
"2620",115,9815
"2621",115,9817
"2622",115,9822
"2623",115,9824
"2624",115,9827
"2625",115,9830
"2626",115,9842
"2627",115,9849
"2628",115,9854
"2629",115,9857
"2630",115,9858
"2631",115,9861
"2632",115,9865
"2633",115,9866
"2634",115,9873
"2635",115,9878
"2636",115,9884
"2637",115,9891
"2638",115,9893
"2639",115,9896
"2640",115,9900
"2641",115,9907
"2642",115,9912
"2643",115,9914
"2644",115,9918
"2645",115,9919
"2646",115,9921
"2647",115,9922
"2648",115,9928
"2649",115,9937
"2650",115,9939
"2651",115,9941
"2652",115,9942
"2653",115,9944
"2654",115,9945
"2655",115,9948
"2656",115,9950
"2657",115,9952
"2658",115,9953
"2659",115,9961
"2660",115,9965
"2661",115,9973
"2662",115,9975
"2663",115,9981
"2664",115,9988
"2665",115,9989
"2666",115,9991
"2667",115,9999
"2668",116,10211
"2669",116,10221
"2670",116,3490
"2671",116,967
"2672",117,10225
"2673",117,10227
"2674",117,10233
"2675",117,10234
"2676",117,10246
"2677",117,10248
"2678",117,10252
"2679",117,10254
"2680",117,18
"2681",118,10265
"2682",118,10268
"2683",118,10271
"2684",118,10280
"2685",118,3591
"2686",118,7880
"2687",121,10298
"2688",121,10299
"2689",121,10301
"2690",121,10316
"2691",121,10321
"2692",121,10322
"2693",121,10323
"2694",121,10325
"2695",121,10326
"2696",121,10327
"2697",121,10329
"2698",121,10332
"2699",121,10333
"2700",121,10335
"2701",121,10344
"2702",121,10355
"2703",121,10356
"2704",121,10357
"2705",121,10365
"2706",121,10367
"2707",121,10368
"2708",121,10369
"2709",121,10373
"2710",121,10375
"2711",121,10376
"2712",121,1103
"2713",121,1395
"2714",121,5440
"2715",121,5629
"2716",121,5669
"2717",121,7663
"2718",121,9758
"2719",122,10391
"2720",122,10392
"2721",122,10398
"2722",122,10407
"2723",122,10412
"2724",122,10426
"2725",122,10427
"2726",122,10431
"2727",122,10435
"2728",122,10440
"2729",122,10442
"2730",122,10462
"2731",123,10471
"2732",123,10472
"2733",123,10481
"2734",123,10484
"2735",123,10485
"2736",123,10486
"2737",123,10500
"2738",123,10501
"2739",123,10512
"2740",123,10516
"2741",123,10517
"2742",123,10527
"2743",123,10530
"2744",123,10534
"2745",123,5519
"2746",123,765
"2747",123,8309
"2748",124,10540
"2749",124,10548
"2750",124,10555
"2751",124,10556
"2752",124,10559
"2753",124,10561
"2754",124,10562
"2755",124,10564
"2756",124,10566
"2757",124,10572
"2758",124,10573
"2759",124,10576
"2760",124,10578
"2761",124,10580
"2762",124,10583
"2763",124,10585
"2764",124,10586
"2765",124,10596
"2766",124,10601
"2767",124,10602
"2768",124,10603
"2769",124,10616
"2770",124,9306
"2771",125,10214
"2772",125,10620
"2773",125,10623
"2774",125,10625
"2775",125,10626
"2776",125,10632
"2777",125,10643
"2778",125,10644
"2779",125,10649
"2780",125,10655
"2781",125,10659
"2782",125,10661
"2783",125,10666
"2784",125,10667
"2785",125,10668
"2786",125,10670
"2787",125,10671
"2788",125,10672
"2789",125,10677
"2790",125,10681
"2791",125,10683
"2792",125,10686
"2793",125,10687
"2794",125,10690
"2795",125,10691
"2796",125,10693
"2797",125,10697
"2798",125,10700
"2799",125,10704
"2800",125,10709
"2801",125,10723
"2802",125,10725
"2803",125,10729
"2804",125,10730
"2805",125,192
"2806",125,201
"2807",125,2303
"2808",125,2685
"2809",125,3484
"2810",125,3564
"2811",125,3579
"2812",125,3915
"2813",125,4231
"2814",125,47
"2815",125,5969
"2816",125,6172
"2817",125,6884
"2818",125,6931
"2819",125,7600
"2820",125,7605
"2821",125,77
"2822",125,9011
"2823",125,9012
"2824",125,9724
"2825",127,10742
"2826",127,10752
"2827",127,9704
"2828",128,10299
"2829",128,10757
"2830",128,10760
"2831",128,10763
"2832",128,10772
"2833",128,10777
"2834",128,10778
"2835",128,10779
"2836",128,10783
"2837",128,10785
"2838",128,10786
"2839",128,10794
"2840",128,10803
"2841",128,10810
"2842",128,10811
"2843",128,10830
"2844",128,10831
"2845",128,10840
"2846",128,10855
"2847",128,10861
"2848",128,10864
"2849",128,10865
"2850",128,10872
"2851",128,10873
"2852",128,10877
"2853",128,10881
"2854",128,10893
"2855",128,10896
"2856",128,10898
"2857",128,10899
"2858",128,10903
"2859",128,10904
"2860",128,10905
"2861",128,10906
"2862",128,10912
"2863",128,10913
"2864",128,10914
"2865",128,10916
"2866",128,10921
"2867",128,10933
"2868",128,10936
"2869",128,10937
"2870",128,10951
"2871",128,10958
"2872",128,10971
"2873",128,10972
"2874",128,10973
"2875",128,10975
"2876",128,10977
"2877",128,10982
"2878",128,10985
"2879",128,10996
"2880",128,10997
"2881",128,11000
"2882",128,11002
"2883",128,11003
"2884",128,11009
"2885",128,11012
"2886",128,1550
"2887",128,566
"2888",129,11015
"2889",129,1781
"2890",130,11036
"2891",130,11037
"2892",130,11044
"2893",130,11045
"2894",130,11049
"2895",130,11055
"2896",130,11058
"2897",130,11063
"2898",130,11069
"2899",130,11070
"2900",130,11071
"2901",130,11079
"2902",130,11088
"2903",130,3312
"2904",130,3795
"2905",130,7281
"2906",130,7289
"2907",130,7460
"2908",132,11117
"2909",132,11124
"2910",132,11128
"2911",132,11130
"2912",132,11131
"2913",132,11133
"2914",132,11136
"2915",132,11137
"2916",132,11148
"2917",132,11155
"2918",132,11156
"2919",133,1104
"2920",133,11160
"2921",133,11165
"2922",133,11166
"2923",133,11167
"2924",133,11171
"2925",133,11175
"2926",133,11177
"2927",133,11184
"2928",133,11187
"2929",133,1203
"2930",133,2811
"2931",133,6576
"2932",133,7782
"2933",133,9478
"2934",135,11199
"2935",135,11204
"2936",135,11209
"2937",135,11211
"2938",135,11213
"2939",135,11216
"2940",135,11218
"2941",135,11225
"2942",135,11231
"2943",135,11241
"2944",135,11247
"2945",135,5942
"2946",135,5944
"2947",135,6883
"2948",135,8765
"2949",136,10504
"2950",136,11254
"2951",136,11260
"2952",136,11262
"2953",136,11267
"2954",136,11272
"2955",136,11276
"2956",136,11279
"2957",136,11282
"2958",136,11287
"2959",136,11288
"2960",136,11290
"2961",136,11292
"2962",136,1837
"2963",136,2091
"2964",136,3309
"2965",136,3862
"2966",136,3952
"2967",136,5603
"2968",136,6855
"2969",136,7170
"2970",136,7457
"2971",136,7471
"2972",136,7488
"2973",136,9349
"2974",137,11303
"2975",137,11304
"2976",137,11311
"2977",137,11314
"2978",137,11315
"2979",137,11321
"2980",137,11325
"2981",137,11333
"2982",137,11337
"2983",137,11340
"2984",137,11342
"2985",137,11344
"2986",137,11345
"2987",137,11347
"2988",137,1813
"2989",137,2422
"2990",137,5931
"2991",137,6128
"2992",137,660
"2993",137,9447
"2994",137,978
"2995",138,11358
"2996",138,11361
"2997",138,11369
"2998",138,11375
"2999",138,7754
"3000",139,11383
"3001",139,11386
"3002",139,11388
"3003",139,11390
"3004",139,11391
"3005",139,11392
"3006",139,3312
"3007",140,1109
"3008",140,11408
"3009",140,11409
"3010",140,11410
"3011",140,11414
"3012",140,11417
"3013",140,11424
"3014",140,11429
"3015",140,11434
"3016",140,11435
"3017",140,11445
"3018",140,11446
"3019",140,11448
"3020",140,11457
"3021",140,11461
"3022",140,11462
"3023",140,11463
"3024",140,11464
"3025",140,11466
"3026",140,11472
"3027",140,11480
"3028",140,11485
"3029",140,11489
"3030",140,11496
"3031",140,11497
"3032",140,11498
"3033",140,11505
"3034",140,11513
"3035",140,11516
"3036",140,11518
"3037",140,11521
"3038",140,11527
"3039",140,11528
